year,game_datetime,game_pk,position,AB,OBP,SLG,OPS
2014,2014-05-24T23:15:00Z,381276,P,2,0.0,0.0,0.0
2014,2014-05-24T20:10:00Z,381262,P,2,0.0,0.0,0.0
2014,2014-05-25T02:05:00Z,381271,P,2,0.0,0.0,0.0
2014,2014-05-24T23:15:00Z,381274,P,2,0.0,0.0,0.0
2014,2014-05-25T02:10:00Z,381264,P,1,0.0,0.0,0.0
2014,2014-05-25T17:10:00Z,381277,P,2,0.0,0.0,0.0
2014,2014-05-25T17:10:00Z,381285,P,1,0.0,0.0,0.0
2014,2014-05-25T17:35:00Z,381284,P,2,0.0,0.0,0.0
2014,2014-05-25T17:35:00Z,381291,P,1,0.0,0.0,0.0
2014,2014-05-25T20:05:00Z,381286,P,2,0.333,0.0,0.333
2014,2014-05-25T21:10:00Z,381281,P,1,0.0,0.0,0.0
2014,2014-05-26T00:05:00Z,381289,P,1,0.0,0.0,0.0
2014,2014-05-26T17:10:00Z,381303,P,2,1.0,1.0,2.0
2014,2014-05-25T20:10:00Z,381279,P,1,0.0,0.0,0.0
2014,2014-05-26T17:10:00Z,381294,P,2,0.0,0.0,0.0
2014,2014-05-26T17:35:00Z,381301,P,1,0.0,0.0,0.0
2014,2014-05-26T20:05:00Z,381295,P,2,0.0,0.0,0.0
2014,2014-05-26T18:10:00Z,381293,P,3,0.0,0.0,0.0
2014,2014-05-26T21:05:00Z,381298,P,2,0.0,0.0,0.0
2014,2014-05-27T00:10:00Z,381296,P,2,0.0,0.0,0.0
2014,2014-05-26T20:15:00Z,381302,P,2,0.0,0.0,0.0
2014,2014-05-27T23:10:00Z,381318,P,2,0.0,0.0,0.0
2014,2014-05-27T23:10:00Z,381309,P,1,0.5,0.0,0.5
2014,2014-05-27T23:05:00Z,381313,P,2,0.5,0.5,1.0
2014,2014-05-28T00:10:00Z,381308,P,1,0.0,0.0,0.0
2014,2014-05-27T00:10:00Z,381304,P,2,0.0,0.0,0.0
2014,2014-05-28T00:15:00Z,381317,P,4,0.0,0.0,0.0
2014,2014-05-28T02:15:00Z,381310,P,2,0.0,0.0,0.0
2014,2014-05-28T01:40:00Z,381319,P,1,0.0,0.0,0.0
2014,2014-09-26T17:05:00Z,381316,P,3,0.5,0.667,1.167
2014,2014-05-28T02:10:00Z,381311,P,2,0.0,0.0,0.0
2014,2014-05-28T17:10:00Z,381333,P,4,0.25,0.25,0.5
2014,2014-05-28T19:45:00Z,381325,P,1,0.0,0.0,0.0
2014,2014-05-28T23:05:00Z,381328,P,2,0.0,0.0,0.0
2014,2014-05-29T00:10:00Z,381324,P,2,0.5,0.5,1.0
2014,2014-05-28T23:05:00Z,381331,P,1,0.0,0.0,0.0
2014,2014-05-29T00:15:00Z,381332,P,1,0.0,0.0,0.0
2014,2014-05-29T02:10:00Z,381326,P,2,0.5,0.5,1.0
2014,2014-05-29T01:40:00Z,381334,P,2,0.0,0.0,0.0
2014,2014-05-29T23:05:00Z,381343,P,2,0.0,0.0,0.0
2014,2014-05-30T00:15:00Z,381345,P,1,0.0,0.0,0.0
2014,2014-05-30T01:40:00Z,381340,P,4,0.0,0.0,0.0
2014,2014-05-30T02:10:00Z,381344,P,2,0.0,0.0,0.0
2014,2014-05-30T23:05:00Z,381361,P,3,0.0,0.0,0.0
2014,2014-05-30T23:10:00Z,381348,P,2,0.0,0.0,0.0
2014,2014-05-30T23:05:00Z,381356,P,3,0.333,0.333,0.667
2014,2014-05-31T00:10:00Z,381350,P,2,0.0,0.0,0.0
2014,2014-05-31T01:40:00Z,381351,P,1,0.0,0.0,0.0
2014,2014-05-31T00:15:00Z,381359,P,2,0.0,0.0,0.0
2014,2014-05-31T02:10:00Z,381357,P,1,0.0,0.0,0.0
2014,2014-05-31T16:05:00Z,381376,P,3,0.333,0.333,0.667
2014,2014-05-31T18:15:00Z,381374,P,2,0.0,0.0,0.0
2014,2014-05-31T20:10:00Z,381363,P,1,0.0,0.0,0.0
2014,2014-05-31T19:05:00Z,381371,P,3,0.0,0.0,0.0
2014,2014-05-31T20:10:00Z,381365,P,2,0.0,0.0,0.0
2014,2014-06-02T23:05:00Z,380948,P,1,0.0,0.0,0.0
2014,2014-05-31T23:15:00Z,381372,P,4,0.0,0.0,0.0
2014,2014-06-01T02:10:00Z,381366,P,1,0.0,0.0,0.0
2014,2014-06-01T17:10:00Z,381378,P,2,0.0,0.0,0.0
2014,2014-06-01T17:35:00Z,381391,P,2,0.0,0.0,0.0
2014,2014-06-01T17:35:00Z,381386,P,2,0.5,0.5,1.0
2014,2014-06-01T18:10:00Z,381380,P,3,0.667,0.667,1.333
2014,2014-06-01T18:15:00Z,381389,P,2,0.0,0.0,0.0
2014,2014-06-02T00:07:00Z,381387,P,2,0.0,0.0,0.0
2014,2014-06-02T23:10:00Z,381397,P,2,0.0,0.0,0.0
2014,2014-06-01T20:10:00Z,381381,P,2,0.5,0.5,1.0
2014,2014-06-02T23:20:00Z,381395,P,2,0.0,0.0,0.0
2014,2014-06-03T23:05:00Z,381407,P,2,0.0,0.0,0.0
2014,2014-06-03T23:10:00Z,381410,P,3,0.0,0.0,0.0
2014,2014-06-03T02:10:00Z,381393,P,3,0.333,0.333,0.667
2014,2014-06-03T00:10:00Z,381394,P,2,0.0,0.0,0.0
2014,2014-06-03T23:10:00Z,381409,P,2,0.0,0.0,0.0
2014,2014-06-03T02:10:00Z,381396,P,1,0.0,0.0,0.0
2014,2014-06-03T23:10:00Z,381411,P,3,0.333,0.333,0.667
2014,2014-06-03T23:15:00Z,381403,P,2,0.5,0.5,1.0
2014,2014-06-04T00:10:00Z,381404,P,2,0.0,0.0,0.0
2014,2014-06-04T00:40:00Z,381399,P,2,0.0,0.0,0.0
2014,2014-06-04T00:05:00Z,381405,P,1,0.0,0.0,0.0
2014,2014-06-04T02:10:00Z,381408,P,1,0.0,0.0,0.0
2014,2014-06-04T22:40:00Z,381423,P,1,0.5,0.0,0.5
2014,2014-06-04T16:10:00Z,381424,P,2,0.0,0.0,0.0
2014,2014-06-04T02:10:00Z,381402,P,1,0.5,0.0,0.5
2014,2014-06-04T23:05:00Z,381422,P,2,0.667,0.5,1.167
2014,2014-06-04T23:10:00Z,381425,P,2,0.5,0.5,1.0
2014,2014-06-05T00:05:00Z,381420,P,1,0.0,0.0,0.0
2014,2014-06-05T00:40:00Z,381414,P,1,0.5,0.0,0.5
2014,2014-06-05T02:10:00Z,381417,P,2,0.0,0.0,0.0
2014,2014-06-05T16:35:00Z,381436,P,1,0.0,0.0,0.0
2014,2014-06-05T20:05:00Z,381435,P,1,0.0,0.0,0.0
2014,2014-06-06T00:40:00Z,381429,P,2,0.0,0.0,0.0
2014,2014-06-06T20:05:00Z,381445,P,2,0.0,0.0,0.0
2014,2014-06-05T23:05:00Z,381433,P,2,0.5,2.0,2.5
2014,2014-06-06T23:05:00Z,381446,P,1,0.5,0.0,0.5
2014,2014-06-06T23:10:00Z,381450,P,1,0.0,0.0,0.0
2014,2014-06-07T00:40:00Z,381444,P,2,0.0,0.0,0.0
2014,2014-06-07T01:40:00Z,381439,P,2,0.5,0.5,1.0
2014,2014-06-07T02:15:00Z,381448,P,1,0.5,0.0,0.5
2014,2014-06-07T02:10:00Z,381453,P,2,0.0,0.0,0.0
2014,2014-06-07T20:05:00Z,381460,P,2,0.5,0.5,1.0
2014,2014-06-07T20:05:00Z,381461,P,2,0.0,0.0,0.0
2014,2014-06-07T20:10:00Z,381465,P,0,,,
2014,2014-06-07T20:10:00Z,381459,P,2,0.0,0.0,0.0
2014,2014-06-08T02:05:00Z,381463,P,1,0.0,0.0,0.0
2014,2014-06-08T02:10:00Z,381468,P,2,0.0,0.0,0.0
2014,2014-06-08T02:10:00Z,381454,P,1,0.0,0.0,0.0
2014,2014-06-08T17:10:00Z,381480,P,3,0.333,0.333,0.667
2014,2014-06-08T18:20:00Z,381475,P,2,0.0,0.0,0.0
2014,2014-06-08T20:05:00Z,381478,P,2,0.5,0.5,1.0
2014,2014-06-08T20:10:00Z,381474,P,2,0.0,0.0,0.0
2014,2014-06-08T17:35:00Z,381476,P,2,0.5,0.5,1.0
2014,2014-06-08T20:10:00Z,381483,P,1,0.0,0.0,0.0
2014,2014-06-08T20:10:00Z,381469,P,2,0.5,0.5,1.0
2014,2014-06-09T23:05:00Z,381486,P,2,0.0,0.0,0.0
2014,2014-06-09T23:10:00Z,381490,P,1,0.0,0.0,0.0
2014,2014-06-10T00:40:00Z,381484,P,2,0.5,0.5,1.0
2014,2014-06-10T01:40:00Z,381489,P,2,0.0,0.0,0.0
2014,2014-06-10T02:15:00Z,381495,P,2,0.0,0.0,0.0
2014,2014-06-10T19:40:00Z,381501,P,2,0.0,0.0,0.0
2014,2014-06-10T23:05:00Z,381508,P,3,0.0,0.0,0.0
2014,2014-06-10T23:05:00Z,381498,P,1,0.0,0.0,0.0
2014,2014-06-10T23:10:00Z,381502,P,2,0.5,0.5,1.0
2014,2014-06-10T23:10:00Z,381504,P,1,0.0,0.0,0.0
2014,2014-06-11T02:15:00Z,381510,P,2,0.5,0.5,1.0
2014,2014-06-11T00:40:00Z,381496,P,2,0.5,0.5,1.0
2014,2014-06-11T23:05:00Z,381514,P,2,0.5,0.5,1.0
2014,2014-06-11T23:05:00Z,381523,P,2,0.5,0.5,1.0
2014,2014-06-12T00:40:00Z,381512,P,3,0.333,0.333,0.667
2014,2014-06-12T02:15:00Z,381525,P,1,0.0,0.0,0.0
2014,2014-06-11T23:10:00Z,381517,P,2,0.0,0.0,0.0
2014,2014-06-11T23:10:00Z,381519,P,2,0.0,0.0,0.0
2014,2014-06-12T16:35:00Z,381531,P,2,0.0,0.0,0.0
2014,2014-06-12T17:05:00Z,381534,P,1,0.5,0.0,0.5
2014,2014-06-12T19:10:00Z,381527,P,2,0.5,0.5,1.0
2014,2014-06-12T19:45:00Z,381536,P,3,0.0,0.0,0.0
2014,2014-06-12T23:05:00Z,381528,P,1,0.0,0.0,0.0
2014,2014-06-12T23:10:00Z,381532,P,2,0.0,0.0,0.0
2014,2014-06-13T23:05:00Z,381539,P,0,,,
2014,2014-06-14T00:15:00Z,381551,P,2,0.0,0.0,0.0
2014,2014-06-13T23:35:00Z,381537,P,1,0.0,0.0,0.0
2014,2014-06-14T00:10:00Z,381540,P,2,0.0,0.0,0.0
2014,2014-06-13T23:10:00Z,381546,P,1,0.0,0.0,0.0
2014,2014-06-14T02:10:00Z,381538,P,2,0.5,0.5,1.0
2014,2014-06-13T23:10:00Z,381547,P,3,0.0,0.0,0.0
2014,2014-06-14T02:15:00Z,381542,P,2,0.0,0.0,0.0
2014,2014-06-14T19:05:00Z,381554,P,1,0.5,0.0,0.5
2014,2014-06-14T20:05:00Z,381557,P,1,0.0,0.0,0.0
2014,2014-06-14T20:10:00Z,381561,P,1,1.0,1.0,2.0
2014,2014-06-14T23:15:00Z,381566,P,2,0.5,1.0,1.5
2014,2014-06-14T20:10:00Z,381562,P,1,0.0,0.0,0.0
2014,2014-06-14T23:15:00Z,381555,P,2,0.0,0.0,0.0
2014,2014-06-15T02:10:00Z,381553,P,2,0.5,1.0,1.5
2014,2014-06-14T23:15:00Z,381552,P,3,0.333,0.333,0.667
2014,2014-06-15T17:10:00Z,381577,P,1,0.0,0.0,0.0
2014,2014-06-15T17:35:00Z,381569,P,2,0.0,0.0,0.0
2014,2014-06-15T18:10:00Z,381570,P,1,1.0,1.0,2.0
2014,2014-06-15T17:10:00Z,381576,P,2,0.0,0.0,0.0
2014,2014-06-15T20:10:00Z,381568,P,2,0.5,0.5,1.0
2014,2014-06-15T18:15:00Z,381581,P,1,0.0,0.0,0.0
2014,2014-06-16T00:00:00Z,381567,P,1,0.0,0.0,0.0
2014,2014-06-15T20:05:00Z,381572,P,2,0.5,2.0,2.5
2014,2014-06-17T00:10:00Z,381589,P,4,0.0,0.0,0.0
2014,2014-06-16T23:10:00Z,381584,P,2,0.0,0.0,0.0
2014,2014-06-16T23:10:00Z,381590,P,2,0.0,0.0,0.0
2014,2014-06-17T01:40:00Z,381587,P,2,0.5,0.5,1.0
2014,2014-06-17T02:10:00Z,381585,P,1,0.0,0.0,0.0
2014,2014-06-17T23:05:00Z,381598,P,2,0.5,0.5,1.0
2014,2014-06-17T23:10:00Z,381595,P,2,0.333,0.0,0.333
2014,2014-06-17T23:10:00Z,381603,P,1,0.0,0.0,0.0
2014,2014-06-17T23:05:00Z,381596,P,1,0.0,0.0,0.0
2014,2014-06-18T00:15:00Z,381602,P,1,0.0,0.0,0.0
2014,2014-06-18T01:40:00Z,381600,P,3,0.0,0.0,0.0
2014,2014-06-18T16:10:00Z,381618,P,1,0.0,0.0,0.0
2014,2014-06-18T02:10:00Z,381597,P,1,0.5,0.0,0.5
2014,2014-06-18T16:40:00Z,381610,P,2,0.0,0.0,0.0
2014,2014-06-18T17:45:00Z,381617,P,1,0.0,0.0,0.0
2014,2014-06-18T23:05:00Z,381613,P,2,0.0,0.0,0.0
2014,2014-06-18T23:05:00Z,381611,P,3,0.0,0.0,0.0
2014,2014-06-19T01:40:00Z,381615,P,3,0.0,0.0,0.0
2014,2014-06-19T16:35:00Z,381627,P,2,0.333,0.0,0.333
2014,2014-06-19T23:05:00Z,381624,P,1,0.0,0.0,0.0
2014,2014-06-19T22:40:00Z,381632,P,2,0.0,0.0,0.0
2014,2014-06-19T02:10:00Z,381619,P,1,0.0,0.0,0.0
2014,2014-06-19T02:10:00Z,381612,P,4,0.0,0.0,0.0
2014,2014-06-19T19:40:00Z,381629,P,2,0.0,0.0,0.0
2014,2014-06-19T23:10:00Z,381630,P,1,0.0,0.0,0.0
2014,2014-06-20T00:15:00Z,381631,P,2,0.5,1.0,1.5
2014,2014-06-20T20:05:00Z,381644,P,1,1.0,1.0,2.0
2014,2014-06-20T23:10:00Z,381648,P,2,0.0,0.0,0.0
2014,2014-06-21T01:40:00Z,381646,P,1,0.0,0.0,0.0
2014,2014-06-20T23:10:00Z,381642,P,2,0.5,0.5,1.0
2014,2014-06-21T02:10:00Z,381640,P,1,0.0,0.0,0.0
2014,2014-06-21T00:15:00Z,381643,P,2,0.0,0.0,0.0
2014,2014-06-21T00:40:00Z,381641,P,2,0.0,0.0,0.0
2014,2014-06-21T20:10:00Z,381663,P,4,0.25,0.25,0.5
2014,2014-06-21T20:10:00Z,381658,P,3,0.333,0.667,1.0
2014,2014-06-21T20:10:00Z,381657,P,2,0.0,0.0,0.0
2014,2014-06-21T20:10:00Z,381656,P,2,0.5,0.5,1.0
2014,2014-06-21T23:15:00Z,381659,P,1,0.0,0.0,0.0
2014,2014-06-20T23:05:00Z,381634,P,2,0.0,0.0,0.0
2014,2014-06-21T23:15:00Z,381649,P,1,0.0,0.0,0.0
2014,2014-06-22T02:10:00Z,381655,P,2,0.0,0.0,0.0
2014,2014-06-22T17:10:00Z,381678,P,3,0.333,0.333,0.667
2014,2014-06-22T17:10:00Z,381672,P,1,0.0,0.0,0.0
2014,2014-06-22T02:10:00Z,381661,P,1,0.0,0.0,0.0
2014,2014-06-22T17:35:00Z,381664,P,1,0.0,0.0,0.0
2014,2014-06-22T18:15:00Z,381673,P,1,0.0,0.0,0.0
2014,2014-06-22T18:20:00Z,381674,P,2,0.5,0.5,1.0
2014,2014-06-22T20:10:00Z,381676,P,2,0.0,0.0,0.0
2014,2014-06-22T20:10:00Z,381670,P,2,0.0,0.0,0.0
2014,2014-06-22T20:10:00Z,381671,P,2,0.0,0.0,0.0
2014,2014-06-23T23:05:00Z,381684,P,2,0.5,0.5,1.0
2014,2014-06-24T00:40:00Z,381689,P,1,0.0,0.0,0.0
2014,2014-06-24T00:10:00Z,381690,P,1,0.0,0.0,0.0
2014,2014-06-24T00:05:00Z,381681,P,2,0.0,0.0,0.0
2014,2014-06-24T02:15:00Z,381688,P,2,0.0,0.0,0.0
2014,2014-06-24T23:05:00Z,381698,P,1,0.0,0.0,0.0
2014,2014-06-24T23:10:00Z,381701,P,2,0.5,0.5,1.0
2014,2014-06-25T00:05:00Z,381694,P,1,0.5,0.0,0.5
2014,2014-06-25T00:40:00Z,381704,P,2,0.333,0.0,0.333
2014,2014-06-25T00:10:00Z,381705,P,2,0.0,0.0,0.0
2014,2014-06-25T19:45:00Z,381718,P,3,0.75,0.667,1.417
2014,2014-06-25T01:40:00Z,381695,P,1,0.5,0.0,0.5
2014,2014-06-25T02:15:00Z,381703,P,2,0.0,0.0,0.0
2014,2014-06-25T19:10:00Z,381719,P,2,0.0,0.0,0.0
2014,2014-06-25T18:10:00Z,381720,P,2,0.0,0.0,0.0
2014,2014-06-25T23:05:00Z,381709,P,2,0.0,0.0,0.0
2014,2014-06-25T23:05:00Z,381713,P,1,0.0,0.0,0.0
2014,2014-06-25T23:10:00Z,381716,P,0,,,
2014,2014-06-26T01:40:00Z,381710,P,2,0.0,0.0,0.0
2014,2014-06-26T23:05:00Z,381727,P,1,1.0,1.0,2.0
2014,2014-06-27T02:10:00Z,381728,P,2,0.0,0.0,0.0
2014,2014-06-27T00:10:00Z,381724,P,2,0.0,0.0,0.0
2014,2014-06-27T20:05:00Z,381744,P,3,0.333,0.333,0.667
2014,2014-06-27T00:05:00Z,381729,P,2,0.0,0.0,0.0
2014,2014-06-26T23:05:00Z,381726,P,3,0.0,0.0,0.0
2014,2014-06-27T23:05:00Z,381740,P,2,0.0,0.0,0.0
2014,2014-06-27T02:15:00Z,381723,P,1,0.0,0.0,0.0
2014,2014-06-27T23:05:00Z,381732,P,2,0.0,0.0,0.0
2014,2014-06-28T23:15:00Z,380734,P,2,0.0,0.0,0.0
2014,2014-06-28T00:10:00Z,381737,P,2,0.0,0.0,0.0
2014,2014-06-27T23:10:00Z,381741,P,2,0.0,0.0,0.0
2014,2014-06-28T02:10:00Z,381731,P,1,1.0,1.0,2.0
2014,2014-06-28T02:15:00Z,381735,P,1,0.0,0.0,0.0
2014,2014-06-28T23:15:00Z,381774,P,1,0.0,0.0,0.0
2014,2014-06-28T18:05:00Z,381747,P,2,0.5,0.5,1.0
2014,2014-06-28T02:10:00Z,381742,P,2,0.0,0.0,0.0
2014,2014-06-28T17:05:00Z,381759,P,2,0.5,0.5,1.0
2014,2014-06-28T20:05:00Z,381755,P,2,0.5,0.5,1.0
2014,2014-06-28T20:10:00Z,381756,P,3,0.0,0.0,0.0
2014,2014-06-28T20:10:00Z,381752,P,2,0.0,0.0,0.0
2014,2014-06-28T23:15:00Z,381757,P,3,0.0,0.0,0.0
2014,2014-06-29T17:10:00Z,381771,P,0,,,
2014,2014-06-29T02:05:00Z,381750,P,3,0.0,0.0,0.0
2014,2014-06-29T17:35:00Z,381770,P,1,0.0,0.0,0.0
2014,2014-06-29T02:10:00Z,381746,P,2,0.0,0.0,0.0
2014,2014-06-29T17:35:00Z,381762,P,2,0.0,0.0,0.0
2014,2014-06-29T18:10:00Z,381767,P,3,0.333,0.333,0.667
2014,2014-06-29T20:05:00Z,381765,P,2,0.0,0.0,0.0
2014,2014-06-29T20:10:00Z,381761,P,2,0.0,0.0,0.0
2014,2014-06-30T23:05:00Z,381779,P,1,0.0,0.0,0.0
2014,2014-06-30T23:10:00Z,381781,P,2,0.0,0.0,0.0
2014,2014-06-29T20:10:00Z,381772,P,2,0.333,0.0,0.333
2014,2014-07-01T02:10:00Z,381777,P,1,0.0,0.0,0.0
2014,2014-07-01T02:10:00Z,381778,P,2,0.0,0.0,0.0
2014,2014-07-01T23:05:00Z,381787,P,2,0.0,0.0,0.0
2014,2014-07-01T23:10:00Z,381794,P,2,0.5,0.5,1.0
2014,2014-07-01T23:10:00Z,381796,P,3,0.0,0.0,0.0
2014,2014-07-01T23:05:00Z,381791,P,2,0.667,1.0,1.667
2014,2014-07-02T02:10:00Z,381789,P,2,0.5,0.5,1.0
2014,2014-07-02T19:40:00Z,381804,P,3,0.0,0.0,0.0
2014,2014-07-02T02:10:00Z,381790,P,2,1.0,2.0,3.0
2014,2014-07-02T02:15:00Z,381798,P,2,0.333,0.0,0.333
2014,2014-07-02T19:10:00Z,381805,P,2,1.0,1.5,2.5
2014,2014-07-02T22:05:00Z,381806,P,2,0.0,0.0,0.0
2014,2014-07-02T23:05:00Z,381802,P,3,0.0,0.0,0.0
2014,2014-07-02T23:10:00Z,381811,P,2,0.0,0.0,0.0
2014,2014-07-02T23:10:00Z,381809,P,2,0.5,0.5,1.0
2014,2014-07-03T02:15:00Z,381813,P,0,1.0,,
2014,2014-07-03T19:45:00Z,381821,P,1,1.0,1.0,2.0
2014,2014-07-03T22:10:00Z,381820,P,0,,,
2014,2014-07-03T23:05:00Z,381816,P,2,0.0,0.0,0.0
2014,2014-07-04T15:05:00Z,381827,P,2,0.0,0.0,0.0
2014,2014-07-04T00:10:00Z,381818,P,1,0.0,0.0,0.0
2014,2014-07-04T22:40:00Z,381836,P,2,0.0,0.0,0.0
2014,2014-07-04T21:05:00Z,381834,P,2,0.0,0.0,0.0
2014,2014-07-04T23:15:00Z,381831,P,2,0.0,0.0,0.0
2014,2014-07-04T23:10:00Z,381838,P,2,0.0,0.0,0.0
2014,2014-07-04T23:10:00Z,381832,P,3,0.333,0.333,0.667
2014,2014-07-04T23:35:00Z,381825,P,2,0.0,0.0,0.0
2014,2014-07-05T18:15:00Z,381846,P,1,0.0,0.0,0.0
2014,2014-07-05T00:10:00Z,381830,P,1,0.0,0.0,0.0
2014,2014-07-05T20:05:00Z,381842,P,3,0.333,0.333,0.667
2014,2014-07-05T20:05:00Z,381849,P,2,0.0,0.0,0.0
2014,2014-07-05T20:10:00Z,381840,P,3,0.0,0.0,0.0
2014,2014-07-05T20:10:00Z,381845,P,2,0.5,0.5,1.0
2014,2014-07-05T23:15:00Z,381853,P,3,0.0,0.0,0.0
2014,2014-07-05T23:15:00Z,381851,P,1,0.0,0.0,0.0
2014,2014-07-05T20:10:00Z,381847,P,2,0.0,0.0,0.0
2014,2014-07-06T17:35:00Z,381857,P,2,0.0,0.0,0.0
2014,2014-07-06T17:35:00Z,381864,P,1,0.0,0.0,0.0
2014,2014-07-06T17:10:00Z,381862,P,3,0.0,0.0,0.0
2014,2014-07-06T17:10:00Z,381868,P,1,0.0,0.0,0.0
2014,2014-07-06T17:35:00Z,381855,P,2,0.0,0.0,0.0
2014,2014-07-06T20:10:00Z,381860,P,2,0.0,0.0,0.0
2014,2014-07-08T17:10:00Z,380919,P,2,0.0,0.0,0.0
2014,2014-07-06T18:15:00Z,381861,P,2,0.5,0.5,1.0
2014,2014-07-06T20:10:00Z,381866,P,2,0.0,0.0,0.0
2014,2014-07-07T23:05:00Z,381871,P,2,0.5,0.5,1.0
2014,2014-07-07T23:10:00Z,381873,P,2,0.0,0.0,0.0
2014,2014-07-07T23:10:00Z,381870,P,2,0.0,0.0,0.0
2014,2014-07-08T00:10:00Z,381879,P,1,0.0,0.0,0.0
2014,2014-07-08T00:40:00Z,381881,P,2,0.5,0.5,1.0
2014,2014-07-08T00:15:00Z,381880,P,2,0.0,0.0,0.0
2014,2014-07-08T01:40:00Z,381876,P,3,0.0,0.0,0.0
2014,2014-07-08T23:10:00Z,381884,P,3,0.333,0.333,0.667
2014,2014-07-08T23:10:00Z,381887,P,1,0.0,0.0,0.0
2014,2014-07-09T00:10:00Z,381894,P,2,0.0,0.0,0.0
2014,2014-07-09T00:15:00Z,381895,P,2,0.0,0.0,0.0
2014,2014-07-09T00:40:00Z,381896,P,1,0.0,0.0,0.0
2014,2014-07-09T01:40:00Z,381891,P,1,0.0,0.0,0.0
2014,2014-08-04T23:05:00Z,381885,P,3,0.0,0.0,0.0
2014,2014-07-09T23:10:00Z,381901,P,1,0.0,0.0,0.0
2014,2014-07-09T19:40:00Z,381905,P,2,0.0,0.0,0.0
2014,2014-07-09T23:10:00Z,381899,P,2,0.0,0.0,0.0
2014,2014-07-09T19:10:00Z,381911,P,1,0.0,0.0,0.0
2014,2014-07-10T00:10:00Z,381909,P,1,0.0,0.0,0.0
2014,2014-07-10T00:15:00Z,381910,P,1,0.5,0.0,0.5
2014,2014-07-10T02:15:00Z,381908,P,3,0.0,0.0,0.0
2014,2014-07-10T16:35:00Z,381917,P,2,0.0,0.0,0.0
2014,2014-07-10T18:10:00Z,381922,P,1,0.0,0.0,0.0
2014,2014-07-10T19:45:00Z,381921,P,1,0.5,0.0,0.5
2014,2014-07-11T02:10:00Z,381924,P,2,0.0,0.0,0.0
2014,2014-07-10T23:10:00Z,381915,P,3,0.0,0.0,0.0
2014,2014-07-10T23:15:00Z,381923,P,0,,,
2014,2014-07-11T20:05:00Z,381928,P,1,0.0,0.0,0.0
2014,2014-07-11T23:05:00Z,381940,P,3,0.0,0.0,0.0
2014,2014-07-11T23:10:00Z,381936,P,1,0.0,0.0,0.0
2014,2014-07-11T23:10:00Z,381932,P,2,0.5,1.0,1.5
2014,2014-07-12T00:40:00Z,381933,P,1,0.0,0.0,0.0
2014,2014-07-12T00:10:00Z,381938,P,2,0.5,0.5,1.0
2014,2014-07-12T02:10:00Z,381937,P,1,0.0,0.0,0.0
2014,2014-07-12T02:15:00Z,381927,P,2,0.0,0.0,0.0
2014,2014-07-12T20:05:00Z,381942,P,2,0.0,0.0,0.0
2014,2014-07-12T20:10:00Z,381948,P,2,0.0,0.0,0.0
2014,2014-07-12T20:10:00Z,381947,P,1,0.0,0.0,0.0
2014,2014-07-12T20:05:00Z,381943,P,2,0.0,0.0,0.0
2014,2014-07-12T20:10:00Z,381953,P,1,0.0,0.0,0.0
2014,2014-07-12T23:15:00Z,381951,P,1,0.0,0.0,0.0
2014,2014-07-13T02:10:00Z,381952,P,0,1.0,,
2014,2014-07-12T23:15:00Z,381955,P,2,0.0,0.0,0.0
2014,2014-07-13T17:10:00Z,381966,P,2,0.333,0.0,0.333
2014,2014-07-13T17:35:00Z,381970,P,1,0.0,0.0,0.0
2014,2014-07-13T17:10:00Z,381962,P,3,0.333,0.333,0.667
2014,2014-07-13T18:10:00Z,381968,P,1,0.0,0.0,0.0
2014,2014-07-13T20:05:00Z,381957,P,3,0.667,2.0,2.667
2014,2014-07-13T18:20:00Z,381958,P,2,0.0,0.0,0.0
2014,2014-07-13T20:10:00Z,381967,P,2,0.0,0.0,0.0
2014,2014-07-13T20:10:00Z,381963,P,1,0.0,0.0,0.0
2014,2014-07-18T23:05:00Z,381976,P,2,0.5,0.5,1.0
2014,2014-07-18T23:05:00Z,381980,P,2,0.0,0.0,0.0
2014,2014-07-18T23:10:00Z,381984,P,1,0.0,0.0,0.0
2014,2014-07-19T00:15:00Z,381979,P,3,0.0,0.0,0.0
2014,2014-07-18T23:35:00Z,381982,P,2,0.5,0.5,1.0
2014,2014-07-19T01:40:00Z,381973,P,1,0.0,0.0,0.0
2014,2014-07-19T02:10:00Z,381981,P,1,0.0,0.0,0.0
2014,2014-07-19T20:05:00Z,381994,P,3,0.0,0.0,0.0
2014,2014-07-19T23:05:00Z,381991,P,2,0.0,0.0,0.0
2014,2014-07-19T23:10:00Z,381997,P,1,0.0,0.0,0.0
2014,2014-07-19T23:10:00Z,381999,P,1,0.0,0.0,0.0
2014,2014-07-19T23:05:00Z,381995,P,3,0.0,0.0,0.0
2014,2014-07-20T17:10:00Z,382014,P,2,0.0,0.0,0.0
2014,2014-07-20T00:40:00Z,381996,P,2,0.0,0.0,0.0
2014,2014-07-20T00:10:00Z,381988,P,2,0.0,0.0,0.0
2014,2014-07-20T17:35:00Z,382012,P,2,0.0,0.0,0.0
2014,2014-07-20T17:35:00Z,382010,P,2,0.5,0.5,1.0
2014,2014-07-20T17:35:00Z,382006,P,2,0.0,0.0,0.0
2014,2014-07-20T20:10:00Z,382003,P,1,0.5,0.0,0.5
2014,2014-07-20T20:10:00Z,382011,P,3,0.0,0.0,0.0
2014,2014-07-21T23:05:00Z,382023,P,2,0.0,0.0,0.0
