game_id,year,team_name,pitcher_old,pitcher_new
492188,2017,San Francisco Giants,Steven Okert,Cory Gearrin
490993,2017,Los Angeles Dodgers,Pedro Báez,Kenley Jansen
490993,2017,Washington Nationals,Matt Albers,Enny Romero
490749,2017,Oakland Athletics,Andrew Triggs,Bobby Wahl
490749,2017,Oakland Athletics,Bobby Wahl,Danny Coulombe
491765,2017,Cincinnati Reds,Homer Bailey,Lisalverto Bonilla
490207,2017,Cincinnati Reds,Blake Wood,Raisel Iglesias
491919,2017,New York Mets,Chris Flexen,Josh Smoker
492297,2017,Baltimore Orioles,Gabriel Ynoa,Miguel Castro
492297,2017,Baltimore Orioles,Miguel Castro,Mychal Givens
492297,2017,Baltimore Orioles,Mychal Givens,Richard Bleier
490750,2017,Seattle Mariners,Chris Heston,Dan Altavilla
490750,2017,Seattle Mariners,Marc Rzepczynski,Casey Lawrence
492178,2017,Los Angeles Dodgers,Luis Avilán,Josh Ravin
490992,2017,Oakland Athletics,Frankie Montas,Josh A. Smith
491760,2017,Cleveland Indians,Carlos Carrasco,Bryan Shaw
491760,2017,New York Yankees,Luis Severino,Tommy Kahnle
491921,2017,Boston Red Sox,Drew Pomeranz,Brandon Workman
491921,2017,Boston Red Sox,Matt Barnes,Joe Kelly
491921,2017,Boston Red Sox,Joe Kelly,Heath Hembree
491921,2017,Boston Red Sox,Heath Hembree,Robby Scott
491921,2017,Boston Red Sox,Robby Scott,Addison Reed
491921,2017,New York Yankees,Chad Green,Tommy Kahnle
490755,2017,Los Angeles Dodgers,Luis Avilán,Josh Fields
492181,2017,Houston Astros,Lance McCullers Jr.,Francisco Liriano
492181,2017,Houston Astros,Francisco Liriano,Will Harris
492181,2017,Seattle Mariners,Marc Rzepczynski,Nick Vincent
492181,2017,Houston Astros,Francis Martes,Chris Devenski
490211,2017,Philadelphia Phillies,Clay Buchholz,Adam Morgan
490211,2017,New York Mets,Matt Harvey,Hansel Robles
490211,2017,Philadelphia Phillies,Joely Rodríguez,Jeanmar Gómez
491759,2017,Tampa Bay Rays,Dan Jennings,Tommy Hunter
492300,2017,Cleveland Indians,Trevor Bauer,Joe Smith
492300,2017,Cleveland Indians,Joe Smith,Tyler Olson
492300,2017,Kansas City Royals,Jason Vargas,Ryan Buchter
490988,2017,Baltimore Orioles,Wade Miley,Mike Wright Jr.
490988,2017,Baltimore Orioles,Edwin Jackson,Richard Bleier
490988,2017,Pittsburgh Pirates,Johnny Barbato,Tony Watson
491915,2017,Cincinnati Reds,Kevin Shackelford,Blake Wood
492189,2017,San Diego Padres,Dinelson Lamet,Craig Stammen
492305,2017,Pittsburgh Pirates,Chad Kuhl,Edgar Santana
492305,2017,Cincinnati Reds,Homer Bailey,Michael Lorenzen
492305,2017,Cincinnati Reds,Michael Lorenzen,Raisel Iglesias
490979,2017,Boston Red Sox,Rick Porcello,Blaine Boyer
490209,2017,Toronto Blue Jays,J.A. Happ,Dominic Leone
491756,2017,Detroit Tigers,Aníbal Sánchez,Chad Bell
491756,2017,Baltimore Orioles,Ubaldo Jiménez,Richard Bleier
491756,2017,Detroit Tigers,Chad Bell,Joe Jiménez
491756,2017,Detroit Tigers,Joe Jiménez,Warwick Saupold
491914,2017,Texas Rangers,Andrew Cashner,Tony Barnette
491914,2017,Chicago White Sox,James Shields,Aaron Bummer
491914,2017,Chicago White Sox,Aaron Bummer,Mike Pelfrey
491914,2017,Chicago White Sox,Mike Pelfrey,Gregory Infante
490205,2017,Boston Red Sox,Drew Pomeranz,Heath Hembree
490205,2017,Baltimore Orioles,Dylan Bundy,Darren O'Day
492186,2017,Baltimore Orioles,Donnie Hart,Richard Rodríguez
492186,2017,New York Yankees,Sonny Gray,Chad Green
492186,2017,Baltimore Orioles,Donnie Hart,Richard Rodríguez
492186,2017,New York Yankees,Sonny Gray,Chad Green
490983,2017,Detroit Tigers,Buck Farmer,Alex Wilson
490983,2017,Los Angeles Angels,Yusmeiro Petit,Brooks Pounders
490760,2017,Detroit Tigers,Matthew Boyd,Shane Greene
490760,2017,Texas Rangers,Alex Claudio,Sam Dyson
492298,2017,Tampa Bay Rays,Matt Andriese,Sergio Romo
492298,2017,Tampa Bay Rays,Sergio Romo,Dan Jennings
492298,2017,Tampa Bay Rays,Dan Jennings,Chaz Roe
492298,2017,Boston Red Sox,Chris Sale,Austin Maddox
492298,2017,Boston Red Sox,Matt Barnes,Fernando Abad
492298,2017,Tampa Bay Rays,Alex Colomé,José Alvarado
492298,2017,Tampa Bay Rays,Austin Pruitt,Chase Whitley
491763,2017,Pittsburgh Pirates,Jameson Taillon,Wade LeBlanc
491763,2017,Pittsburgh Pirates,Juan Nicasio,Felipe Vázquez
491763,2017,Pittsburgh Pirates,Felipe Vázquez,Joaquín Benoit
491763,2017,San Diego Padres,Craig Stammen,Brad Hand
491922,2017,Houston Astros,Chris Devenski,Ken Giles
492299,2017,Detroit Tigers,Drew VerHagen,Daniel Stumpf
492299,2017,Detroit Tigers,Daniel Stumpf,Alex Wilson
492299,2017,Detroit Tigers,Alex Wilson,Shane Greene
492299,2017,Chicago White Sox,Gregory Infante,Jace Fry
492299,2017,Chicago White Sox,Jace Fry,Al Alburquerque
492299,2017,Chicago White Sox,Al Alburquerque,Aaron Bummer
492299,2017,Chicago White Sox,Aaron Bummer,Juan Minaya
490769,2017,Baltimore Orioles,Ubaldo Jiménez,Tyler Wilson
490769,2017,Baltimore Orioles,Tyler Wilson,Stefan Crichton
490769,2017,Baltimore Orioles,Stefan Crichton,Richard Bleier
492303,2017,New York Mets,Rafael Montero,Chasen Bradford
492303,2017,Atlanta Braves,Sean Newcomb,Dan Winkler
492303,2017,New York Mets,Chasen Bradford,Tommy Milone
492303,2017,Atlanta Braves,José Ramirez,Sam Freeman
490991,2017,Cincinnati Reds,Bronson Arroyo,Wandy Peralta
490991,2017,St. Louis Cardinals,Brett Cecil,Trevor Rosenthal
491913,2017,Arizona Diamondbacks,Zack Godley,Jorge De La Rosa
491913,2017,Minnesota Twins,Ervin Santana,Trevor Hildenberger
491913,2017,Minnesota Twins,Trevor Hildenberger,Taylor Rogers
491913,2017,Arizona Diamondbacks,Jorge De La Rosa,David Hernandez
491913,2017,Minnesota Twins,Taylor Rogers,Tyler Duffey
491913,2017,Minnesota Twins,Tyler Duffey,Nik Turley
491755,2017,Chicago White Sox,Mike Pelfrey,David Holmberg
491755,2017,Chicago White Sox,David Holmberg,Juan Minaya
491755,2017,Boston Red Sox,Doug Fister,Addison Reed
492193,2017,Pittsburgh Pirates,Jameson Taillon,Angel Sánchez
490980,2017,Chicago White Sox,Mike Pelfrey,Dan Jennings
490980,2017,Tampa Bay Rays,Jake Faria,Tommy Hunter
490980,2017,Chicago White Sox,Dan Jennings,Gregory Infante
490765,2017,Colorado Rockies,Scott Oberg,Mike Dunn
490765,2017,Philadelphia Phillies,Joely Rodríguez,Luis García
491916,2017,Kansas City Royals,Ian Kennedy,Scott Alexander
491916,2017,Cleveland Indians,Corey Kluber,Andrew Miller
491916,2017,Kansas City Royals,Jakob Junis,Kevin McCarthy
492199,2017,Philadelphia Phillies,Aaron Nola,Adam Morgan
490214,2017,Los Angeles Angels,Tyler Skaggs,Bud Norris
492307,2017,Seattle Mariners,James Paxton,Ryan Garton
492307,2017,Seattle Mariners,Yovani Gallardo,Dan Altavilla
490987,2017,Philadelphia Phillies,Adam Morgan,Joely Rodríguez
490987,2017,Philadelphia Phillies,Luis García,Andrés Blanco
490767,2017,New York Yankees,Michael Pineda,Adam Warren
491920,2017,Milwaukee Brewers,Matt Garza,Jeremy Jeffress
491920,2017,Colorado Rockies,Germán Márquez,Mike Dunn
491920,2017,Colorado Rockies,Jake McGee,Pat Neshek
491767,2017,Houston Astros,Mike Fiers,Luke Gregerson
491767,2017,Toronto Blue Jays,Marcus Stroman,Dominic Leone
491767,2017,Houston Astros,Reymin Guduan,Francis Martes
490208,2017,Seattle Mariners,Aríel Miranda,James Pazos
490208,2017,Seattle Mariners,James Pazos,Nick Vincent
490208,2017,Houston Astros,Joe Musgrove,Will Harris
490764,2017,Cleveland Indians,Josh Tomlin,Boone Logan
490764,2017,Cleveland Indians,Boone Logan,Dan Otero
491927,2017,Washington Nationals,Matt Grace,Shawn Kelley
491927,2017,San Diego Padres,Luis Perdomo,Buddy Baumann
491927,2017,Washington Nationals,Oliver Pérez,Matt Albers
490986,2017,Texas Rangers,Yu Darvish,Dario Álvarez
492302,2017,Milwaukee Brewers,Wei-Chung Wang,Junior Guerra
492302,2017,Miami Marlins,José Ureña,Jarlín García
492302,2017,Miami Marlins,Brian Ellington,Dustin McGowan
490768,2017,Tampa Bay Rays,Jumbo Díaz,Ryne Stanek
490768,2017,Los Angeles Angels,JC Ramírez,David Hernandez
490768,2017,Los Angeles Angels,David Hernandez,Jose Alvarez
490768,2017,Los Angeles Angels,Jose Alvarez,Bud Norris
490203,2017,San Francisco Giants,Jeff Samardzija,Ty Blach
490203,2017,Arizona Diamondbacks,Robbie Ray,J.J. Hoover
492197,2017,Atlanta Braves,Sean Newcomb,Lucas Sims
492197,2017,Atlanta Braves,Sam Freeman,José Ramirez
492197,2017,Miami Marlins,Jarlín García,Drew Steckenrider
491749,2017,Seattle Mariners,Erasmo Ramírez,Casey Lawrence
490984,2017,Miami Marlins,Jarlín García,Brad Ziegler
490984,2017,Miami Marlins,Nick Wittgren,AJ Ramos
491764,2017,Seattle Mariners,Marco Gonzales,James Pazos
491764,2017,Kansas City Royals,Danny Duffy,Peter Moylan
491764,2017,Kansas City Royals,Peter Moylan,Scott Alexander
491764,2017,Seattle Mariners,David Phelps,Emilio Pagán
491764,2017,Seattle Mariners,Emilio Pagán,Marc Rzepczynski
491923,2017,San Francisco Giants,Matt Moore,Cory Gearrin
491923,2017,San Francisco Giants,Cory Gearrin,Josh Osich
491923,2017,San Francisco Giants,Josh Osich,Hunter Strickland
492195,2017,Chicago White Sox,Chris Beck,Jace Fry
490770,2017,Pittsburgh Pirates,Gerrit Cole,Johnny Barbato
490770,2017,Atlanta Braves,Mike Foltynewicz,Jason Motte
490770,2017,Pittsburgh Pirates,Jhan Mariñez,Daniel Hudson
490228,2017,New York Yankees,Jordan Montgomery,Bryan Mitchell
490228,2017,Tampa Bay Rays,Blake Snell,Jumbo Díaz
490228,2017,Tampa Bay Rays,Jumbo Díaz,Xavier Cedeño
490228,2017,Tampa Bay Rays,Xavier Cedeño,Erasmo Ramírez
490228,2017,New York Yankees,Jonathan Holder,Aroldis Chapman
492198,2017,Kansas City Royals,Scott Alexander,Peter Moylan
492198,2017,Kansas City Royals,Kelvin Herrera,Brandon Maurer
492309,2017,Los Angeles Angels,Bud Norris,Jose Alvarez
492309,2017,Los Angeles Angels,Jose Alvarez,Blake Wood
492309,2017,Los Angeles Angels,Jesse Chavez,Yusmeiro Petit
492309,2017,Texas Rangers,Nick Martinez,Yohander Méndez
492309,2017,Texas Rangers,Yohander Méndez,Ricardo Rodríguez
492309,2017,Los Angeles Angels,Cam Bedrosian,Blake Parker
491941,2017,Toronto Blue Jays,Nick Tepesch,Danny Barnes
491941,2017,Toronto Blue Jays,Danny Barnes,Matt Dermody
491941,2017,Toronto Blue Jays,Matt Dermody,Dominic Leone
490771,2017,San Francisco Giants,Ty Blach,Derek Law
490771,2017,San Francisco Giants,Derek Law,Steven Okert
490771,2017,San Francisco Giants,Steven Okert,Hunter Strickland
490771,2017,Chicago Cubs,Zac Rosscup,Carl Edwards Jr.
490982,2017,Houston Astros,Dayan Díaz,Tony Sipp
490982,2017,Houston Astros,Tony Sipp,Michael Feliz
490982,2017,Kansas City Royals,Mike Minor,Peter Moylan
490982,2017,Kansas City Royals,Scott Alexander,Joakim Soria
491768,2017,Washington Nationals,Erick Fedde,Oliver Pérez
491768,2017,Chicago Cubs,Jon Lester,Mike Montgomery
491768,2017,Chicago Cubs,Mike Montgomery,Carl Edwards Jr.
492200,2017,St. Louis Cardinals,Zach Duke,Seunghwan Oh
490766,2017,Houston Astros,Brad Peacock,Chris Devenski
490989,2017,Arizona Diamondbacks,J.J. Hoover,Andrew Chafin
490989,2017,San Diego Padres,Craig Stammen,José Torres
491762,2017,Colorado Rockies,Pat Neshek,Mike Dunn
490226,2017,Colorado Rockies,Kyle Freeland,Jordan Lyles
490226,2017,San Diego Padres,Zach Lee,José Torres
490226,2017,San Diego Padres,Jake Esch,Brandon Maurer
492196,2017,Los Angeles Dodgers,Clayton Kershaw,Brock Stewart
492196,2017,Los Angeles Dodgers,Edward Paredes,Josh Ravin
490227,2017,St. Louis Cardinals,Trevor Rosenthal,Matt Bowman
490227,2017,St. Louis Cardinals,Matt Bowman,Brett Cecil
490227,2017,Washington Nationals,Koda Glover,Sammy Solís
490227,2017,Washington Nationals,Sammy Solís,Joe Blanton
490763,2017,Chicago White Sox,Miguel González,Dan Jennings
490763,2017,Chicago White Sox,Dan Jennings,Chris Beck
490763,2017,Arizona Diamondbacks,Zack Greinke,Archie Bradley
492316,2017,Washington Nationals,A.J. Cole,Oliver Pérez
492316,2017,Los Angeles Dodgers,Ross Stripling,Tony Watson
490985,2017,Minnesota Twins,Tyler Duffey,Taylor Rogers
491761,2017,Oakland Athletics,Sean Manaea,Simon Castro
491761,2017,Los Angeles Angels,Ricky Nolasco,Cam Bedrosian
491761,2017,Oakland Athletics,Liam Hendriks,Danny Coulombe
491761,2017,Los Angeles Angels,Blake Parker,Bud Norris
492211,2017,Washington Nationals,Oliver Pérez,Matt Albers
492211,2017,Washington Nationals,Shawn Kelley,Sean Doolittle
491939,2017,Tampa Bay Rays,Jake Odorizzi,Chase Whitley
491939,2017,Seattle Mariners,Aríel Miranda,Emilio Pagán
491939,2017,Seattle Mariners,Emilio Pagán,Marc Rzepczynski
491939,2017,Seattle Mariners,Marc Rzepczynski,Tony Zych
492322,2017,Seattle Mariners,Erasmo Ramírez,Shae Simmons
492322,2017,Houston Astros,Francis Martes,Tony Sipp
492322,2017,Houston Astros,Tony Sipp,Joe Musgrove
491754,2017,San Francisco Giants,Jeff Samardzija,Cory Gearrin
491754,2017,San Francisco Giants,Cory Gearrin,Josh Osich
491754,2017,San Francisco Giants,Josh Osich,Albert Suárez
490218,2017,Cleveland Indians,Boone Logan,Dan Otero
491932,2017,Baltimore Orioles,Kevin Gausman,Miguel Castro
491932,2017,Los Angeles Angels,JC Ramírez,Eduardo Paredes
491932,2017,Baltimore Orioles,Miguel Castro,Richard Bleier
491932,2017,Baltimore Orioles,Richard Bleier,Mychal Givens
492204,2017,Detroit Tigers,Buck Farmer,Drew VerHagen
492204,2017,Detroit Tigers,Drew VerHagen,Daniel Stumpf
492323,2017,St. Louis Cardinals,Michael Wacha,John Brebbia
492323,2017,St. Louis Cardinals,John Brebbia,Ryan Sherriff
492323,2017,Chicago Cubs,Kyle Hendricks,Carl Edwards Jr.
490219,2017,Pittsburgh Pirates,Antonio Bastardo,Felipe Vázquez
490219,2017,Cincinnati Reds,Amir Garrett,Blake Wood
490998,2017,Detroit Tigers,Michael Fulmer,Shane Greene
490998,2017,Detroit Tigers,Arcenio Leon,Daniel Stumpf
491757,2017,New York Mets,Steven Matz,Erik Goeddel
491937,2017,Oakland Athletics,Danny Coulombe,Ryan Dull
492201,2017,Baltimore Orioles,Wade Miley,Miguel Castro
492201,2017,Baltimore Orioles,Miguel Castro,Richard Bleier
492201,2017,Baltimore Orioles,Richard Bleier,Chris Tillman
490224,2017,New York Mets,Zack Wheeler,Hansel Robles
490224,2017,New York Mets,Hansel Robles,Jerry Blevins
492312,2017,Baltimore Orioles,Jeremy Hellickson,Chris Tillman
492312,2017,New York Yankees,Chasen Shreve,Giovanny Gallegos
491003,2017,Milwaukee Brewers,Wily Peralta,Oliver Drake
491003,2017,San Francisco Giants,Bryan Morris,Josh Osich
491003,2017,Milwaukee Brewers,Oliver Drake,Carlos Torres
491003,2017,San Francisco Giants,Josh Osich,Hunter Strickland
491003,2017,Milwaukee Brewers,Jacob Barnes,Rob Scahill
491928,2017,Arizona Diamondbacks,J.J. Hoover,Silvino Bracho
492202,2017,New York Mets,Paul Sewald,Jerry Blevins
492202,2017,New York Mets,Jerry Blevins,AJ Ramos
492315,2017,Cleveland Indians,Carlos Carrasco,Andrew Miller
491002,2017,Arizona Diamondbacks,Patrick Corbin,J.J. Hoover
491002,2017,San Diego Padres,Brandon Maurer,Erick Aybar
490612,2017,Washington Nationals,Joe Ross,Oliver Pérez
492320,2017,Pittsburgh Pirates,Iván Nova,Dan Runzler
492320,2017,Cincinnati Reds,Kevin Shackelford,Cody Reed
491930,2017,Cincinnati Reds,Blake Wood,Michael Lorenzen
491772,2017,Miami Marlins,Chris O'Grady,Odrisamer Despaigne
492215,2017,Tampa Bay Rays,Chris Archer,Chaz Roe
492215,2017,Boston Red Sox,Joe Kelly,Addison Reed
492215,2017,Boston Red Sox,Addison Reed,Austin Maddox
490217,2017,Boston Red Sox,Steven Wright,Ben Taylor
490217,2017,Baltimore Orioles,Ubaldo Jiménez,Mychal Givens
490217,2017,Boston Red Sox,Fernando Abad,Joe Kelly
490217,2017,Baltimore Orioles,Mychal Givens,Donnie Hart
490776,2017,New York Yankees,Jordan Montgomery,Adam Warren
490776,2017,New York Yankees,Jonathan Holder,Chasen Shreve
491774,2017,Cincinnati Reds,Tim Adleman,Blake Wood
491774,2017,Cincinnati Reds,Michael Lorenzen,Wandy Peralta
491774,2017,San Diego Padres,Carter Capps,Phil Maton
492207,2017,Miami Marlins,José Ureña,Jarlín García
492207,2017,Miami Marlins,Jarlín García,Drew Steckenrider
492207,2017,Atlanta Braves,Rex Brothers,Luke Jackson
492313,2017,Tampa Bay Rays,Alex Cobb,Dan Jennings
492313,2017,Boston Red Sox,Rick Porcello,Addison Reed
491934,2017,Miami Marlins,Vance Worley,Drew Steckenrider
491934,2017,Miami Marlins,Drew Steckenrider,Junichi Tazawa
490773,2017,Cleveland Indians,Carlos Carrasco,Boone Logan
490773,2017,Cleveland Indians,Boone Logan,Bryan Shaw
490773,2017,Cleveland Indians,Bryan Shaw,Andrew Miller
490999,2017,Pittsburgh Pirates,Gerrit Cole,Jhan Mariñez
491773,2017,Milwaukee Brewers,Josh Hader,Jeremy Jeffress
491773,2017,Milwaukee Brewers,Jeremy Jeffress,Oliver Drake
491773,2017,Minnesota Twins,Trevor Hildenberger,Buddy Boshers
491773,2017,Milwaukee Brewers,Oliver Drake,Carlos Torres
492210,2017,New York Yankees,Masahiro Tanaka,Tommy Kahnle
492210,2017,New York Yankees,Tommy Kahnle,Chasen Shreve
492210,2017,Texas Rangers,Martín Pérez,Ricardo Rodríguez
492210,2017,New York Yankees,Caleb Smith,Ben Heller
492210,2017,New York Yankees,Ben Heller,Bryan Mitchell
492314,2017,Detroit Tigers,Myles Jaye,Blaine Hardy
492314,2017,Detroit Tigers,Blaine Hardy,Joe Jiménez
490781,2017,San Diego Padres,Jhoulys Chacín,Craig Stammen
490781,2017,New York Mets,Jerry Blevins,Fernando Salas
491936,2017,New York Yankees,Adam Warren,David Robertson
491936,2017,Boston Red Sox,Heath Hembree,Robby Scott
491936,2017,Boston Red Sox,Robby Scott,Joe Kelly
490221,2017,Los Angeles Dodgers,Ross Stripling,Luis Avilán
490221,2017,Chicago Cubs,Héctor Rondón,Justin Grimm
490994,2017,Boston Red Sox,Fernando Abad,Brandon Workman
490994,2017,New York Yankees,Giovanny Gallegos,Dellin Betances
491775,2017,Kansas City Royals,Peter Moylan,Ryan Buchter
491931,2017,Kansas City Royals,Jason Vargas,Mike Minor
491931,2017,Cleveland Indians,Trevor Bauer,Bryan Shaw
492208,2017,Milwaukee Brewers,Josh Hader,Anthony Swarzak
492319,2017,Oakland Athletics,Chris Smith,Liam Hendriks
492319,2017,Philadelphia Phillies,Hoby Milner,Edubray Ramos
492319,2017,Oakland Athletics,Danny Coulombe,Ryan Dull
490225,2017,Kansas City Royals,Jason Hammel,Travis Wood
490225,2017,Kansas City Royals,Travis Wood,Chris Young
490225,2017,Kansas City Royals,Chris Young,Scott Alexander
490777,2017,Los Angeles Angels,Matt Shoemaker,Yusmeiro Petit
490777,2017,Tampa Bay Rays,Alex Cobb,Danny Farquhar
490777,2017,Los Angeles Angels,Yusmeiro Petit,Jose Alvarez
491929,2017,Chicago White Sox,Derek Holland,Dylan Covey
491929,2017,Chicago White Sox,Brad Goldberg,Jake Petricka
492214,2017,Chicago White Sox,Lucas Giolito,Aaron Bummer
492214,2017,Chicago White Sox,Aaron Bummer,Danny Farquhar
492214,2017,San Francisco Giants,Matt Moore,Cory Gearrin
492214,2017,Chicago White Sox,Juan Minaya,Al Alburquerque
490995,2017,Chicago White Sox,Derek Holland,Juan Minaya
490995,2017,Tampa Bay Rays,Jake Odorizzi,Tommy Hunter
490995,2017,Tampa Bay Rays,Ryne Stanek,Alex Colomé
490229,2017,Los Angeles Angels,Jesse Chavez,Jose Alvarez
490229,2017,Texas Rangers,Jeremy Jeffress,Alex Claudio
490229,2017,Texas Rangers,Alex Claudio,José Leclerc
492325,2017,Minnesota Twins,Adalberto Mejía,Dillon Gee
492325,2017,Minnesota Twins,Dillon Gee,Alan Busenitz
492325,2017,Minnesota Twins,Trevor Hildenberger,Michael Tonkin
491001,2017,Atlanta Braves,Arodys Vizcaíno,Ian Krol
490785,2017,Texas Rangers,Dario Álvarez,Jeremy Jeffress
490785,2017,Boston Red Sox,Rick Porcello,Heath Hembree
490785,2017,Texas Rangers,Tony Barnette,Alex Claudio
491935,2017,Milwaukee Brewers,Brandon Woodruff,Josh Hader
491935,2017,Milwaukee Brewers,Josh Hader,Jacob Barnes
491935,2017,Colorado Rockies,Greg Holland,Scott Oberg
491770,2017,Chicago Cubs,Jake Arrieta,Pedro Strop
492212,2017,Pittsburgh Pirates,Trevor Williams,A.J. Schugel
492212,2017,St. Louis Cardinals,Luke Weaver,Matt Bowman
492212,2017,St. Louis Cardinals,Ryan Sherriff,Juan Nicasio
490780,2017,Pittsburgh Pirates,Wade LeBlanc,Felipe Vázquez
490780,2017,Atlanta Braves,Jim Johnson,Luke Jackson
490220,2017,Seattle Mariners,Dillon Overton,Evan Marshall
491780,2017,Detroit Tigers,Matthew Boyd,Edward Mujica
491942,2017,Washington Nationals,Sammy Solís,Matt Albers
492317,2017,Miami Marlins,Adam Conley,Junichi Tazawa
492317,2017,Milwaukee Brewers,Jared Hughes,Oliver Drake
492317,2017,Milwaukee Brewers,Oliver Drake,Matt Garza
492209,2017,Kansas City Royals,Trevor Cahill,Ryan Buchter
492209,2017,Minnesota Twins,Tyler Duffey,Taylor Rogers
492209,2017,Minnesota Twins,Taylor Rogers,Trevor Hildenberger
492209,2017,Kansas City Royals,Kelvin Herrera,Scott Alexander
490215,2017,San Francisco Giants,Matt Cain,Cory Gearrin
490215,2017,Arizona Diamondbacks,Shelby Miller,Andrew Chafin
490215,2017,Arizona Diamondbacks,Tom Wilhelmsen,Archie Bradley
490997,2017,Kansas City Royals,Kelvin Herrera,Peter Moylan
491783,2017,Washington Nationals,Sammy Solís,Joe Blanton
491783,2017,Washington Nationals,Joe Blanton,Oliver Pérez
490786,2017,Toronto Blue Jays,Joe Biagini,Danny Barnes
490786,2017,Milwaukee Brewers,Rob Scahill,Carlos Torres
491938,2017,Philadelphia Phillies,Jerad Eickhoff,Adam Morgan
491938,2017,San Francisco Giants,Ty Blach,Josh Osich
491938,2017,San Francisco Giants,Josh Osich,Cory Gearrin
